key_bom	key_omdb	key_wiki
b16017	o1297	w40477
	o9139	w18649
	o6795	w19842
	o497	w8820
	o5013	w39986
	o1558	w17857
b13245	o10085	w15376
	o16925	w15561
	o20992	w23294
	o13057	w24446
	o13105	w1342
	o18083	w4982
	o6879	w15017
	o7839	w42509
	o15609	w12527
	o10044	w31921
	o21712	w20532
b652	o2400	w765
	o20311	w31091
	o5587	w41438
	o12542	w32008
	o23039	w35366
	o20840	w34893
	o20671	w759
	o17798	w25822
b5835	o6402	w17725
b12973	o6482	w11694
	o1917	w41671
	o14292	w20100
	o12700	w18749
	o3755	w17748
	o19472	w3416
b5421	o1365	w16200
	o3010	w1024
b7196	o16510	w21444
	o16731	w38760
	o16470	w16459
b10771	o7523	w33103
	o7676	w26687
 vietnam "	b5208	o1362
b12638	o21279	w6368
	o15961	w514
b14595	o16712	w33434
	o2216	w488
	o21658	w9037
	o22577	w37957
	o14480	w5228
	o9734	w31134
	o6178	w31391
	o508	w16806
	o12462	w18595
	o13950	w25522
b5825	o13511	w17710
	o10212	w10191
	o17190	w40594
	o544	w38470
	o7393	w41425
	o17197	w2771
	o6581	w46
b15164	o4370	w43034
	o14308	w26166
	o5711	w20312
	o21930	w24927
b12496	o2668	w3945
b14073	o16275	w26900
	o14140	w20042
b13918	o13811	w23909
	o5671	w13567
	o22337	w3212
	o18875	w42751
	o2712	w35924
	o11536	w11106
	o6061	w11270
	o16912	w14029
b5564	o8840	w16604
	o20631	w29775
	o7184	w34821
	o6025	w4088
b7488	o5726	w22436
	o4550	w10202
	o15471	w42175
	o17255	w34755
	o17214	w11180
	o1815	w21108
b9304	o18658	w28296
b10122	o5413	w30973
	o10139	w38389
b1491	o7423	w2988
	o1940	w42962
b940	o3614	w1528
	o10822	w28095
	o10333	w3899
	o8085	w31006
	o15162	w29489
	o6431	w25645
	o13461	w4786
b355	o3596	w20068
b8764	o15011	w26656
	o15374	w27066
	o753	w4743
	o17346	w940
	o21375	w14500
	o6396	w16232
	o14769	w32376
	o9910	w9345
	o965	w21755
	o14753	w30053
	o7203	w5510
	o4016	w41491
b3922	o21567	w11298
b921	o19821	w1464
	o9353	w40653
	o229	w20637
	o7600	w2428
b3464	o15733	w9800
	o5835	w23051
	o15306	w8951
	o12378	w5610
	o16870	w6858
b3425	o21565	w9705
b4627	o20174	w13440
	o13098	w37011
	o9170	w23684
	o17405	w34378
	o21300	w36603
	o588	w9157
	o17323	w40867
	o11077	w3606
	o14742	w28783
	o256	w36438
	o17702	w9304
	o4734	w23915
b915	o1990	w1454
	o15394	w33259
	o12396	w8141
b2310	o13468	w5756
	o2308	w30392
	o11672	w8828
b14760	o21301	w36908
	o3893	w34173
	o14515	w31576
	o11398	w7270
	o12291	w35466
	o12180	w26706
b13407	o5256	w17550
	o12228	w11318
	o19154	w6651
	o4565	w15239
	o7275	w39084
	o19724	w12307
b11946	o11939	w37059
	o14209	w7332
	o14880	w39452
b11167	o18979	w34526
	o17452	w31530
b3531	o7936	w10007
b5110	o20533	w15093
	o4782	w38257
	o13295	w14787
b4870	o11693	w14216
b16345	o18862	w41453
	o4180	w21802
	o10312	w35299
	o4772	w35402
	o11200	w25551
b12474	o17540	w3804
	o13873	w7440
	o4859	w11063
b14033	o3203	w26089
b12494	o1224	w3941
	o4570	w16613
b6441	o3150	w19578
	o4259	w4600
b15182	o12917	w37919
	o2916	w13365
	o5500	w35493
	o8482	w6339
	o17375	w15063
	o10952	w41865
	o11964	w10130
	o247	w31825
b13019	o13599	w12246
	o19878	w16077
	o12046	w5157
	o22686	w13300
	o12922	w40823
	o11184	w22868
	o13993	w37377
	o764	w8001
	o10862	w8326
	o4872	w17513
b2873	o13678	w7587
	o21927	w24898
b10503	o10650	w32256
	o7126	w17759
	o4462	w37489
	o17641	w33855
	o7917	w7424
	o8087	w31111
	o553	w40665
	o302	w1971
	o15688	w3357
	o15459	w32971
	o15428	w2434
b10234	o13771	w31333
b13757	o11035	w21843
	o12702	w19181
	o7672	w24783
	o22750	w25912
b2509	o18516	w6471
b2239	o3651	w5529
b3099	o3307	w8398
	o1366	w16364
b13736	o14023	w21716
	o19782	w39988
b14079	o13616	w26969
	o4275	w15008
	o12624	w40647
b12055	o488	w37307
b12609	o3928	w5618
	o4960	w8591
	o13519	w20766
	o2908	w9071
b15352	o1478	w38630
	o15588	w34124
	o3566	w40096
	o17716	w1923
	o2105	w33722
b10272	o8090	w31448
b8298	o18221	w25303
b9462	o3852	w28803
	o7018	w21370
	o15325	w15405
	o4672	w5200
b10762	o8270	w33068
	o1636	w4413
	o9070	w5722
	o10878	w14805
	o16009	w25139
	o9875	w2993
b5976	o9682	w18251
	o12279	w30739
	o1691	w33420
	o2975	w39135
	o4307	w29738
b4641	o3342	w13492
	o1246	w19400
	o3812	w24589
	o19600	w24758
	o1836	w28178
	o14778	w33924
	o4530	w1049
	o3317	w9360
	o859	w3878
	o1031	w8810
	o2369	w41731
	o986	w1255
	o4587	w18342
	o16549	w27323
	o4571	w16616
b11131	o2109	w34377
b5652	o16473	w16933
	o1259	w26234
	o22328	w994
	o18699	w33491
	o458	w33346
	o221	w8083
b11384	o18982	w35240
	o23063	w10165
	o20674	w2875
	o17749	w14099
	o2772	w3123
	o12370	w4817
b5540	o7978	w16488
	o14442	w39771
	o20764	w32679
	o9733	w30282
	o7649	w22163
	o18262	w31563
	o15200	w9984
	o21450	w35140
b16538	o16311	w42140
	o16049	w41174
	o12061	w26820
	o6279	w35632
b324	o3236	w14905
	o3539	w31306
	o7283	w40459
	o20467	w41888
	o15894	w13828
	o9823	w41572
	o9402	w4673
	o10572	w8920
	o17711	w979
b13543	o2688	w19407
	o12168	w23487
	o9173	w24633
b12311	o20613	w1476
b7489	o20246	w22445
	o21843	w5973
	o22908	w41139
	o15264	w386
	o5546	w33934
	o3059	w30062
	o12749	w33393
	o15262	w35456
b15244	o9809	w38154
	o14086	w12343
	o12506	w26400
	o7159	w29062
	o7085	w755
	o36	w5655
	o543	w38329
	o13471	w7399
	o16507	w21170
	o1520	w7071
	o16851	w4878
	o16715	w36174
	o5968	w32159
b13377	o9775	w16823
	o7637	w17064
	o12693	w16078
b9170	o2303	w27933
	o17501	w16800
	o22879	w36311
	o19058	w10060
	o8821	w10996
	o4622	w23374
	o19119	w30230
	o2158	w33691
	o20455	w39852
	o14414	w30601
	o12895	w21127
	o3636	w3445
b1788	o11656	w3926
	o16878	w9057
	o20200	w18218
	o11424	w23794
	o15808	w30477
	o3663	w7020
	o21735	w34308
b7757	o16525	w23433
	o8514	w19662
	o15986	w13748
	o10460	w29863
	o7127	w17824
	o7627	w15291
	o5591	w41948
	o15350	w21201
	o17261	w707
	o17073	w6493
	o19927	w26158
	o19697	w37217
	o11601	w26946
	o21322	w16062
	o12893	w17829
	o12067	w35375
	o4143	w35040
	o4740	w27008
	o16845	w3668
	o7314	w8605
	o12405	w10927
	o13793	w4797
	o11298	w9173
	o7706	w1814
	o13939	w23699
	o2452	w6636
	o9153	w20915
	o890	w23314
	o12390	w7400
	o10408	w43059
b13376	o21285	w16809
	o16888	w10859
	o10633	w27636
	o17194	w985
b3438	o16121	w9693
	o15486	w42208
	o9428	w15389
	o10785	w16525
	o22522	w18423
	o763	w7888
	o22720	w20122
b4258	o3708	w12086
	o19162	w10121
	o10928	w39408
b15427	o11352	w38925
	o9540	w27069
	o8680	w12791
b5466	o20189	w16311
	o18347	w23533
	o8589	w37672
b5819	o9679	w17670
	o451	w30183
b513	o5029	w38038
	o13881	w8368
	o18475	w2691
b11182	o3183	w34589
	o2399	w700
	o5574	w33416
	o14431	w38278
	o17471	w43090
b294	o21795	w10349
	o13526	w22047
b10704	o14121	w32866
b3447	o3320	w9746
	o19623	w27584
	o7835	w41858
	o570	w1296
	o20807	w14481
	o15675	w42664
	o6543	w16937
	o20275	w26936
	o3087	w22082
	o1611	w33282
	o8866	w20456
	o4074	w6037
	o17358	w5146
	o6722	w25978
	o6081	w15671
	o7117	w15671
b12040	o13789	w37282
	o3179	w33359
	o440	w27434
	o21590	w20740
	o19678	w34784
	o20068	w1627
b16245	o16305	w41143
	o8802	w4741
b3978	o9929	w11458
	o5863	w41080
	o8488	w8020
	o16299	w40365
	o12052	w13357
b13230	o8424	w15267
	o14582	w4889
b7381	o2063	w22037
	o21150	w42324
b12777	o21742	w8395
	o21141	w40144
	o11858	w14112
	o2868	w30038
	o2166	w40448
	o16625	w36534
b2938	o16388	w7750
	o11015	w33458
b11140	o9749	w34415
	o9346	w39007
b14739	o3095	w36605
	o20686	w7135
	o16351	w2887
	o14307	w25977
	o12709	w20643
	o22890	w38335
	o20093	w3809
	o7684	w29109
	o10824	w28579
b6104	o16483	w18637
	o1306	w42716
	o14302	w22002
	o12586	w21251
b8896	o3162	w27105
b10739	o18271	w32959
	o6278	w34903
b8544	o18963	w26014
	o14835	w21859
b9714	o10033	w29628
	o14296	w21208
	o9013	w33149
	o838	w32703
b999	o21808	w1580
	o22347	w3990
b5911	o11702	w18042
b16133	o16303	w40795
b8362	o7496	w25488
	o10301	w32820
	o15924	w25387
	o22618	w2644
	o21513	w36394
	o12882	w2083
b4142	o11685	w11771
	o6821	w40399
	o182	w32632
	o17625	w25800
	o4274	w14729
	o21462	w36755
	o5495	w12217
	o15573	w29044
	o19444	w36455
	o14446	w40915
	o19947	w31298
b12380	o3505	w2503
	o13156	w15776
	o12614	w38248
	o19693	w36818
b15428	o3218	w38933
b491	o3113	w35133
	o2064	w11668
	o21081	w15849
	o10106	w24006
	o22090	w3422
	o14488	w9632
	o8476	w5201
	o21916	w22644
	o22528	w22977
b11029	o3891	w34078
	o4942	w35908
	o11994	w28882
b5310	o3361	w15820
	o9898	w7585
b3433	o3686	w9659
	o8788	w2373
	o13902	w12825
b10219	o16587	w31278
	o762	w7593
	o19352	w24841
	o13110	w3026
b9544	o1174	w29026
	o3196	w15075
	o11197	w25167
	o8453	w400
b10281	o7518	w31469
	o7320	w12207
b12758	o11448	w8113
	o22026	w22077
	o2488	w12055
	o13010	w16057
	o21764	w32729
	o15832	w9519
	o22175	w21681
	o6116	w21414
	o12002	w32629
b6771	o16163	w20510
	o19249	w3008
	o17999	w2195
	o3877	w32503
b2907	o11667	w7663
	o19474	w3649
	o1538	w12842
	o756	w5439
	o5827	w17998
	o17993	w34982
	o7263	w33244
	o17188	w34859
	o9403	w5037
	o15760	w15218
	o12412	w11324
	o12151	w20668
	o13250	w41390
	o5918	w16991
	o11664	w6962
b3892	o7941	w11196
b13013	o2680	w13845
	o9165	w23100
	o14197	w4875
b3289	o6367	w9155
b10484	o16599	w32183
b9181	o15381	w27927
	o20206	w18707
	o14384	w9982
	o19356	w626
	o4508	w11036
b12729	o8728	w7859
	o850	w35738
	o4590	w20111
	o18770	w12936
	o14871	w38330
	o14132	w3400
b7827	o13739	w23603
	o3587	w116
	o14286	w18667
b11964	o2330	w37085
	o8178	w38098
	o5478	w39457
	o14317	w27644
	o5627	w5641
b361	o19812	w21073
	o18495	w4468
b12727	o3932	w7856
	o9906	w8982
	o9753	w35568
	o5748	w26161
	o16130	w12422
b13168	o5819	w14511
	o5600	w36657
	o10313	w35313
b13914	o237	w23862
	o10275	w25976
	o14280	w17832
	o15920	w24942
b6514	o7998	w19831
	o7387	w42979
	o2152	w27630
	o6067	w13438
	o586	w8821
	o22920	w9118
b7376	o6425	w22027
	o13922	w18465
	o12853	w21550
	o11296	w8331
	o20731	w23155
	o19363	w5734
	o5616	w3623
	o9308	w21271
b2306	o5506	w5751
	o15285	w3510
	o14718	w26119
	o19713	w4975
	o9908	w9003
	o21003	w26971
b5279	o20184	w15608
	o18336	w20281
b5636	o7980	w16865
	o12916	w42343
	o13930	w20002
	o8738	w19829
	o22555	w32590
b6785	o3781	w20515
b16413	o21651	w41695
	o4921	w31675
b5991	o3376	w18280
	o18538	w12153
	o6939	w25535
b7905	o1148	w23932
	o5054	w7771
	o17189	w37281
	o19881	w18191
	o22812	w35967
	o19092	w23209
	o9297	w11215
	o442	w28042
b13893	o7543	w23798
	o22649	w8350
	o6044	w7825
	o4347	w15724
	o9418	w10083
b3156	o13683	w8635
	o5219	w19089
	o14385	w10469
	o22361	w6383
	o10919	w35392
	o6976	w1284
	o12485	w23530
	o1341	w9574
	o1551	w16980
	o8441	w41249
	o930	w41694
	o1651	w14399
	o6998	w11915
b2966	o2459	w7873
	o1892	w18186
	o5204	w41973
b15260	o1286	w38172
	o1209	w35939
b14010	o10108	w25635
	o5957	w21635
b9581	o1175	w29181
	o10794	w17467
	o5656	w9692
b14490	o4759	w31995
	o1625	w36444
b11653	o11769	w36094
	o14076	w4013
	o6527	w7805
	o12972	w5687
	o19031	w2801
	o8833	w14172
b4549	o2497	w13104
	o4313	w31878
	o498	w10858
	o862	w7635
	o22708	w17827
b6972	o6420	w20989
	o405	w21306
	o20000	w22342
	o8179	w38099
b8064	o5114	w24503
	o11068	w1781
b11444	o1440	w35496
	o19429	w17947
	o19156	w7701
b1001	o1993	w1584
	o15885	w9936
b4644	o17373	w13517
	o7506	w27279
	o163	w28158
b16135	o4005	w40806
	o7123	w17382
	o6686	w15944
b8190	o1151	w24849
	o10186	w3419
	o14258	w14826
	o12273	w28889
b11436	o8409	w35497
	o1534	w11964
	o12312	w41925
	o12029	w38934
	o9553	w39260
	o20407	w16203
	o18721	w36150
b12657	o10676	w6676
	o6160	w28521
b12292	o6474	w932
b3918	o9651	w11293
	o12632	w42539
b7945	o5112	w24134
	o11234	w30009
b6766	o1125	w20487
	o12934	w15290
 still"	b7712	o16523
	o19763	w41936
	o2496	w12969
	o3859	w29806
	o11591	w25120
b6270	o1112	w18983
	o22487	w36445
	o9965	w19921
b12331	o8279	w1899
	o15547	w19433
	o15600	w2778
	o8785	w1552
	o11243	w31486
	o21780	w40228
	o18362	w30428
	o12175	w24668
	o19176	w14569
	o19477	w4019
	o21455	w35735
	o4435	w23136
	o10765	w8064
	o3473	w33923
	o19326	w29368
	o2203	w41381
	o16856	w5331
	o22688	w13675
	o11259	w34806
	o491	w3025
	o14746	w29428
	o927	w40117
	o1110	w18914
	o22252	w21569
	o4378	w39604
	o3501	w1315
	o4247	w10587
b12396	o18991	w2721
	o21838	w5391
	o20963	w16756
	o19469	w2252
	o7901	w5499
	o2642	w35641
	o9556	w40582
	o21756	w22081
b14031	o8296	w26084
	o20588	w30324
	o11493	w42099
b15370	o9561	w38680
	o22842	w15693
	o12083	w4031
	o6127	w23702
	o19218	w41684
	o9291	w2406
	o12655	w4892
	o21526	w38345
	o20481	w1709
	o6668	w9342
	o14521	w34246
b7172	o20235	w21372
b8040	o9711	w24434
	o3718	w13141
	o4935	w35139
	o22872	w32049
b9466	o8920	w28808
	o5868	w42642
	o11692	w14078
	o10932	w40592
	o8479	w5935
	o20683	w6322
	o18421	w315
	o13229	w39846
	o6765	w37387
b10478	o15025	w32160
b9416	o7350	w28693
	o856	w2641
	o15487	w42521
	o10060	w35243
	o22434	w24547
	o3308	w8432
b717	o14470	w905
	o13052	w23448
b13278	o12580	w15647
	o22181	w24000
	o9235	w30844
	o17337	w41680
	o1834	w27931
	o10472	w34911
	o4540	w3356
b12270	o16251	w688
b14617	o9799	w33845
	o21436	w31868
	o21026	w32540
	o11609	w30023
	o21204	w10435
	o17779	w22834
b12134	o6473	w37570
b12823	o3511	w9213
b8774	o9722	w26680
b6122	o7990	w18678
b5971	o5351	w18244
	o20823	w24387
	o1349	w10756
	o241	w25178
	o20973	w17906
	o7926	w9446
	o4799	w42494
	o9584	w1036
	o8837	w16092
	o5280	w401
	o2885	w37193
	o4102	w18328
	o16117	w8913
	o16063	w167
	o12418	w12169
	o7720	w9277
	o15557	w22490
	o12255	w22938
	o3268	w2989
	o12454	w17235
	o1124	w20328
	o1886	w13096
	o1009	w4058
	o2824	w18306
b10850	o16602	w33510
	o9472	w28763
	o19295	w34997
	o17791	w24955
	o1036	w9487
	o12908	w29417
	o16788	w12582
b8105	o5378	w24595
	o11770	w36420
	o17441	w22175
	o19576	w20468
	o1394	w22582
	o9899	w7902
	o17949	w8876
	o2103	w32802
	o13085	w32513
b16206	o3571	w41013
b11958	o16244	w37081
	o6641	w2035
	o8857	w19431
	o19855	w10493
	o7758	w20315
	o13323	w27466
b13855	o20002	w22946
	o11906	w28248
	o4609	w23356
	o5787	w34424
b8885	o15801	w27179
	o4145	w35171
	o2877	w34217
	o15732	w9582
	o16948	w18735
	o3838	w26827
	o9453	w21241
	o15936	w30696
	o17007	w27858
	o20947	w13056
	o9198	w27962
	o1915	w40118
	o12304	w39803
	o9374	w33280
	o22064	w42070
	o10792	w17452
b14650	o2159	w34593
b11748	o7533	w36355
	o3192	w6455
	o2751	w9309
	o984	w1229
	o14003	w3128
	o16252	w2584
	o7279	w39681
b6659	o5239	w20163
	o15614	w14445
	o14117	w31846
b5416	o16144	w16182
	o17720	w3347
 inc."	b4640	o16440
b13813	o2696	w22698
	o15908	w19320
	o19374	w13304
	o14958	w9878
b7993	o2566	w24295
	o17443	w24786
	o2955	w29866
b669	o21802	w802
	o19240	w42930
	o15321	w13630
	o7378	w38283
	o4941	w35791
	o3004	w42391
	o415	w23727
	o21798	w20999
	o450	w30042
	o5511	w9171
	o13750	w27261
b3080	o7922	w8274
	o1722	w42704
	o15771	w18298
	o6615	w38424
	o6649	w4447
	o9339	w38427
	o13704	w12159
	o21126	w31467
	o3559	w38910
	o9512	w767
b1272	o16080	w2341
	o22033	w28342
	o6578	w37311
	o447	w28956
b7726	o16524	w23286
b6896	o15780	w20734
	o22093	w4854
	o14678	w20205
	o3679	w9175
	o22364	w6854
	o19807	w271
	o11916	w30890
	o20789	w5314
b3746	o7318	w10753
	o14819	w14374
	o5246	w31117
b1263	o3624	w2319
b15983	o8195	w40387
	o8906	w25563
	o4689	w11840
	o7168	w32355
	o6035	w5746
	o20775	w35740
	o6332	w381
	o5640	w6080
	o2839	w21960
	o22696	w15461
	o6353	w6172
b5425	o16467	w16206
	o316	w4911
	o22063	w42044
	o19648	w31242
b14542	o20431	w32814
	o22078	w14380
	o21522	w37981
	o10059	w35218
	o9499	w36393
	o2148	w24453
	o22099	w6586
b11799	o18986	w36542
b12216	o2332	w37857
b16651	o5487	w42758
	o2856	w27353
	o21139	w39573
	o2615	w32680
b13698	o2692	w21534
	o19962	w34529
	o11262	w35596
	o4751	w30864
	o5367	w20565
	o493	w3763
	o8826	w12732
	o9316	w27831
	o15060	w40681
	o15182	w35952
	o6239	w6483
	o19142	w2813
	o5392	w26324
	o12669	w9864
	o0	w3253
b15022	o10702	w41078
	o9737	w31669
	o1477	w38621
b6520	o6414	w19841
	o3214	w43098
	o5182	w21462
	o2844	w23186
	o5045	w4605
	o4324	w37537
b2639	o5509	w6869
	o11454	w15875
	o19689	w35970
b11873	o16626	w36826
	o15985	w13417
	o324	w5616
	o6001	w640
	o8062	w27710
	o17209	w10079
	o4537	w2149
	o15945	w33621
b3315	o3314	w9247
b5752	o16476	w17312
b9708	o3168	w29609
	o9896	w7263
	o12540	w31751
	o2973	w38498
	o3313	w9182
	o9920	w10644
	o8508	w16588
	o13149	w14578
	o19567	w20107
	o1182	w31239
b10210	o11749	w31251
	o15214	w17268
	o10348	w14058
	o12689	w15483
b2790	o18521	w7374
	o9187	w26002
	o20787	w2896
	o20425	w29403
	o16896	w11473
b277	o21792	w7329
b8109	o16532	w24604
	o10915	w34562
b15558	o15849	w39367
	o22159	w4297
	o6059	w10945
	o9443	w19643
b14227	o6489	w29064
	o11313	w22535
b11313	o18981	w35030
	o19704	w686
b12084	o4323	w37428
	o7778	w26557
	o4409	w11672
	o8455	w571
	o18655	w27746
	o17684	w40091
	o14917	w24466
	o10953	w42293
	o18887	w1064
	o8530	w22915
	o9324	w34449
	o9852	w1157
b13241	o16267	w15362
	o12338	w42671
b12935	o22016	w11266
	o19832	w4496
	o23043	w36044
	o18241	w27683
	o1613	w33839
	o2737	w42243
	o17934	w850
	o13668	w5710
	o18126	w10790
	o4151	w6016
	o9137	w18397
b12812	o16262	w9100
	o3564	w39449
	o3911	w36378
	o700	w22774
	o15615	w14899
	o14176	w565
	o14807	w6212
	o6118	w21700
	o13595	w5918
	o21470	w37803
	o16752	w40627
	o6955	w38181
	o18633	w26248
	o15514	w7345
	o8591	w2268
	o2436	w4504
b14874	o4492	w39145
	o22003	w1213
b5418	o12842	w16191
	o17307	w23858
	o1858	w33165
b4162	o21870	w11850
	o6144	w26160
	o3682	w9511
	o19133	w36547
b13911	o18996	w24042
	o18173	w17139
b14960	o9021	w40418
	o11881	w17233
b7398	o13734	w22142
	o5677	w14371
	o14486	w7669
	o2958	w30590
b9281	o8064	w28227
	o22609	w1170
	o3732	w15050
b5878	o8362	w17904
	o21056	w10154
	o16818	w43208
	o10445	w16594
	o9528	w20936
	o17605	w14122
	o14211	w7464
b1471	o13452	w2903
	o17387	w24536
	o19521	w11707
	o968	w37306
	o16780	w43180
	o21169	w41481
	o20723	w19029
b10474	o8265	w32151
	o17939	w2176
	o19136	w37168
b13916	o8999	w23893
	o7298	w14483
	o21393	w19048
	o1694	w34905
	o19371	w11732
	o13276	w5079
	o21813	w2075
	o7431	w6793
	o22132	w26267
	o23036	w34800
	o14714	w25353
	o18273	w33498
b10429	o7520	w32030
	o21508	w33357
 reuben"	b10329	o22268
	o4708	w16220
	o15515	w7681
	o4217	w40370
	o19131	w35058
	o3778	w19684
b143	o9829	w24
	o18454	w1429
	o14874	w38879
	o19773	w38726
b2807	o13677	w7434
b199	o8311	w267
	o9186	w25973
	o17994	w37409
	o16570	w29610
	o12282	w31908
	o16123	w9946
	o18436	w493
	o6040	w6850
	o2900	w5327
	o5142	w32031
	o15280	w2183
	o7964	w14255
	o16874	w7828
	o13516	w20005
b10682	o21261	w32811
	o3395	w21092
b5708	o3038	w17164
	o7850	w3315
	o22580	w38191
b12986	o21631	w11786
	o9865	w1903
b2720	o6358	w7139
	o8330	w6369
	o22600	w42540
	o19161	w9956
	o21156	w38288
	o17550	w12193
	o12110	w12621
	o2201	w15479
b16033	o10153	w40529
	o9562	w39244
	o19490	w5739
b892	o19818	w1389
	o14647	w16420
	o6839	w41326
	o15506	w2004
	o12800	w39942
	o9778	w21356
	o15935	w30680
	o21381	w16998
	o9381	w23832
	o10823	w28567
	o11412	w15288
	o22447	w26919
	o10062	w35492
	o2644	w35748
	o8610	w22285
	o3992	w39591
	o12796	w38368
	o11604	w27840
	o10954	w42371
b1030	o1319	w1651
	o19758	w40033
	o2221	w1615
	o16349	w2712
	o12350	w762
	o12765	w4152
	o22611	w1633
	o20684	w6629
	o1974	w8389
	o1548	w15843
	o3960	w25370
	o6009	w524
	o12910	w31653
	o6183	w31775
	o11934	w35736
	o16908	w13423
	o19742	w26073
	o18638	w26419
	o463	w33744
	o345	w8482
	o5576	w34074
	o6825	w38231
	o8572	w32988
	o15248	w40822
b9467	o10026	w28804
	o13904	w13328
	o9349	w39972
	o6251	w15703
	o15412	w35827
	o3835	w26449
	o1314	w38511
b13663	o13809	w21436
	o13346	w34594
	o12735	w30905
b4268	o7950	w12121
	o2192	w1787
b5727	o1091	w17252
	o4777	w36523
	o11125	w11072
	o8173	w40978
	o14728	w27073
	o7704	w1212
b1649	o12821	w3479
b13785	o2695	w22300
b3494	o9642	w9838
 white and blonde"	b7297	o9701
b5252	o5085	w15516
	o2553	w21145
b8573	o5120	w26086
	o22100	w6797
	o14939	w6590
	o4202	w35595
	o2871	w31834
b9668	o17016	w29481
	o12631	w42367
b1905	o11391	w4336
	o17078	w8554
	o19054	w9024
	o18128	w10963
	o20786	w2467
	o12787	w36110
b5065	o5084	w14844
	o2930	w16692
	o9904	w8520
	o9164	w23070
	o14668	w18673
b12491	o2130	w3920
b7074	o19902	w21167
	o13387	w24016
b8602	o3828	w26202
	o10542	w3430
	o7307	w4414
	o462	w33619
	o22097	w5572
	o15080	w2537
	o15051	w32303
b3382	o15731	w9520
	o18118	w9694
b421	o22223	w27072
	o8072	w29291
	o20091	w3712
	o20349	w35907
	o15432	w6948
	o20887	w16671
	o22888	w38325
	o18080	w4046
	o188	w33308
b6362	o5238	w19357
	o19143	w3405
	o11821	w1112
 marilyn"	b7705	o3406
	o1663	w21725
b13671	o1252	w21466
b946	o3616	w1542
	o16642	w3894
b4696	o16442	w13682
	o20994	w23763
b14591	o21639	w33384
	o7234	w20278
	o7255	w30257
	o3157	w25582
	o395	w19066
b9820	o11744	w30003
	o12445	w15255
	o20699	w11828
	o7494	w25221
b4181	o6375	w11876
	o9047	w883
b819	o9585	w1152
	o11268	w36220
	o21356	w9176
	o1324	w2848
 i love you"	b8849	o16543
	o5969	w32799
b6670	o21907	w20201
	o5865	w42236
	o3469	w33459
	o3178	w33318
b1797	o19361	w3962
	o3484	w35362
	o8884	w22639
	o22740	w25045
	o2133	w4844
	o22682	w13159
	o7971	w14766
	o11894	w15012
	o12947	w36628
	o4507	w9369
	o43	w6767
	o12076	w1391
	o15671	w41881
	o8515	w19918
	o12858	w25687
	o14218	w9166
b893	o19819	w1399
b8905	o15013	w27192
	o744	w38015
	o10661	w34540
	o220	w7700
	o758	w6927
	o8745	w31305
	o970	w42209
	o13311	w21693
	o11446	w6523
	o13179	w23704
	o7715	w7506
	o13425	w41507
	o13835	w41974
	o4519	w35088
	o20520	w12389
	o10969	w7348
	o18341	w21357
	o17112	w29309
	o22742	w25342
	o15300	w6182
b6997	o1130	w21069
	o5109	w23430
	o15223	w23905
	o21906	w20080
	o20218	w19535
	o17859	w7967
	o15087	w5532
b8238	o11726	w25041
	o200	w35041
	o5608	w2093
	o21316	w42332
b13058	o9771	w12887
	o15127	w17237
	o17285	w13999
	o6030	w4566
b5077	o10595	w14976
	o8516	w20044
	o16696	w26235
	o3637	w3812
	o14396	w15534
	o17875	w19856
b1085	o18891	w1793
b9634	o20292	w29389
b10930	o6460	w33725
	o21855	w8483
	o9859	w28230
	o4824	w1293
	o18031	w42534
	o2224	w2173
	o7215	w10077
	o6060	w11186
	o15554	w21945
	o622	w21981
	o12684	w14080
	o519	w25590
	o13150	w14733
	o14331	w31020
b2622	o16869	w6839
	o7903	w6165
	o4616	w23367
	o20501	w7163
b9228	o7509	w28061
	o14902	w42148
b10761	o1194	w33059
b7864	o13533	w23709
	o19582	w21232
	o9702	w21917
b2862	o21850	w7571
	o13558	w29683
	o9524	w17348
	o7939	w10394
	o10580	w10877
b15576	o16741	w39419
	o11570	w32938
	o18274	w33667
	o6514	w5268
	o13235	w42366
	o1163	w27266
	o9655	w11972
	o9043	w23966
	o15175	w32459
	o589	w9932
	o7566	w41470
	o14594	w6835
	o15567	w27465
b14810	o3211	w37670
	o19427	w10401
	o4752	w30898
b782	o18446	w1072
	o21372	w14308
	o5031	w617
	o20322	w32787
b3129	o21561	w8527
	o18170	w16965
	o13068	w26749
b2186	o19835	w5319
	o8774	w40485
b5818	o16150	w17666
	o999	w2414
	o13301	w17414
b16768	o11497	w43103
	o11220	w28279
	o8162	w33268
	o16794	w31466
	o4663	w408
	o15653	w41933
	o466	w33989
	o22763	w27935
	o4229	w39101
	o14259	w14991
	o20865	w41123
	o1446	w36513
	o4368	w42995
	o7339	w23189
	o17595	w9630
	o4526	w41944
	o3875	w31582
	o17773	w21191
	o4702	w15582
	o16354	w3049
b7653	o18618	w23078
	o1153	w25286
	o18408	w42272
	o16361	w3701
	o19467	w2015
	o14067	w18215
	o4888	w20760
	o9839	w15848
	o22650	w8397
b2263	o9621	w5580
	o21663	w3342
	o12406	w10928
b131	o16064	w213
	o3238	w18201
	o20561	w22590
	o14574	w3029
	o22139	w27963
	o20593	w31640
	o21125	w31212
	o21283	w12449
	o15402	w34867
	o6739	w30547
	o17571	w40476
	o22974	w18522
b10919	o5148	w33708
	o5621	w4762
b5313	o3362	w15821
	o17263	w2379
