index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
67,b8094,w24572,o10662,"""me, myself & irene""",2000,51000000.0,149270999.0,1.9268823333333327,2000-06-23 00:00:00,6.0,2.0,175.0,25.0,0.0,,4.0,,0.0,"['Jim Carrey', 'Chris Cooper', 'Tony Cox', 'Renee Zellweger']",['The Farrelly Bros.'],['Mike Cerrone'],['Fox'],"['Pete Yorn', 'Lee Scott']",['Mark Irwin'],"['Bradley Thomas', 'Charles B. Wessler']",37.23426007451367,3.6065661995214877,1.377096183333333,7.210996848464946,3.8537646666666654,2.683002738081306,6.889450062902625
68,b8166,w24772,,"""men, women & children """,2014,16000000.0,2200000.0,-0.8625,2014-10-01 00:00:00,10.0,4.0,274.0,39.0,0.0,,4.0,,0.0,"['Dean Norris', 'Adam Sandler', 'Ansel Elgort', 'Judy Greer', 'Jennifer Garner', 'Rosemarie DeWitt', 'J.K. Simmons', 'Emma Thompson']",['Jason Reitman'],['Jason Reitman'],['Paramount'],['Bibio'],['Eric Steelberg'],['Jason Reitman'],53.76865606661404,14.292300578589742,8.496835005384614,10058.271040349393,-0.8625,15.833555534583333,15.51088691872159
69,b8413,,,"""monsters, inc.""",,115000000.0,577425734.0,4.0210933391304335,,,,,,,,7.0,"""Nominated for Three Oscars, Including One Win.""",8.0,"['Billy Crystal', 'John Goodman', 'Bonnie Hunt']","['Pete Docter', 'David Silverman', 'Lee Unkrich']","['Pete Docter', 'Daniel Gerson', 'Andrew Stanton']",['Buena Vista'],['Randy Newman'],['Ellis W. Carter'],"['Darla K. Anderson', 'John Lasseter']",362526.6089657542,38.71330474556821,33.4964980603251,7.158891728638755,6.4261574536378925,9.82531371489898,20.448394358548242
70,,w25800,o17736,"""mother, jugs & speed""",1976,3220000.0,7630000.0,1.3695652173913044,1976-05-26 00:00:00,5.0,2.0,147.0,21.0,1.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,b8488,w25883,o7375,"""move over, darling""",1963,3350000.0,12705882.0,2.792800597014925,2063-12-19 00:00:00,12.0,4.0,353.0,50.0,0.0,,6.0,,0.0,"['Doris Day', 'James Garner', 'Polly Bergen', 'Chuck Connors', 'Thelma Ritter', 'Fred Clark']",['Michael Gordon'],"['Hal Kanter', 'Jack Sher', 'Bella Spewack ', 'Sam Spewack ', 'Leo McCarey ']",['Fox'],['Lionel Newman'],['Daniel L. Fapp'],"['Martin Melcher', 'Aaron Rosenberg']",29.59479522145673,2.792800597014925,11.624964956001747,7.210996848464946,1.388381780207338,4.534468798507462,3.849355866937804
72,b8730,w26566,o2115,"""mystery, alaska""",1999,28000000.0,8891623.0,-0.6824420357142857,1999-10-01 00:00:00,10.0,4.0,274.0,39.0,0.0,,4.0,,0.0,['Russell Crowe'],['Jay Roach'],[''],['Buena Vista'],['Carter Burwell'],['Peter Deming'],['Shauna Robertson'],16.594444486801148,3.793991504497772,0.0,7.158891728638755,7.748921655625175,7.774787126900781,4.88435672523495
73,b8850,w26955,,"""new york, new york (1977 film)""",1977,14000000.0,16399999.999999998,0.1714285714285713,1977-06-22 00:00:00,6.0,2.0,173.0,25.0,0.0,,2.0,,0.0,['Robert DeNiro'],['Martin Scorsese'],[''],['United Artists'],"['John Kander', 'Fred Ebb']",['LaÌ\x81szloÌ\x81 KovaÌ\x81cs'],['Irwin Winkler'],8.565221603786783,15.32804273262985,0.0,11.766353848867976,29.852872915601502,16.35483341077247,22.96572383309855
74,,w27004,,"""nick carter, master detective """,,379000.0,456000.0,0.2031662269129288,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,,w27312,o21563,"""no leave, no love""",1946,1778000.0,3785000.0,1.1287964004499438,2046-10-03 00:00:00,10.0,4.0,276.0,39.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,,w27389,,"""no, no, nanette (1940 film)""",,570000.0,940000.0,0.6491228070175439,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,,w27584,o19765,"""now, voyager""",1942,761000.0,2200000.0,1.890932982917214,2042-10-31 00:00:00,10.0,4.0,304.0,43.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,b9083,w27640,o10672,"""o brother, where art thou?""",2000,26000000.0,71900000.0,1.765384615384615,2000-12-22 00:00:00,12.0,4.0,357.0,51.0,1.0,,3.0,Nominated for Two Oscars.,2.0,"['George Clooney', 'Holly Hunter']",['Joel Coen'],"['Ethan Coen', 'Joel Coen']",['Buena Vista'],['T Bone Burnett'],['Roger Deakins'],"['Tim Bevan', 'Ethan Coen', 'Eric Fellner']",15.725128093138522,9.730665773017158,18.962330314666445,7.158891728638755,12.732046621794872,8.04858426463502,231380.02928894042
79,,w28191,o19426,"""one, two, three""",1961,3000000.0,4000000.0,0.3333333333333333,2061-12-15 00:00:00,12.0,4.0,349.0,50.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,,w28789,o18097,"""paradise, hawaiian style""",1966,2000000.0,2500000.0,0.25,2066-06-15 00:00:00,6.0,2.0,166.0,24.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,,w28863,,"""paris, texas """,,1800000.0,2200000.0,0.2222222222222222,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,b9713,w29627,,"""planes, trains and automobiles""",1987,30.0,49.5,0.65,1987-11-25 00:00:00,11.0,4.0,329.0,47.0,1.0,,4.0,,0.0,"['Steve Martin', 'John Candy', 'Kevin Bacon']",['John Hughes'],['John Hughes'],['Paramount'],"['Ira Newborn', '(score)', 'Brian Banks and', 'Anthony Marinelli', '(additional music)']",['Donald Peterman'],['John Hughes'],14.266415348933812,10.527575344196034,7.863630048352857,10058.271040349393,11.795643697113004,10.756194058861624,9.465080122953465
83,b9836,,,"""precious: based on the novel """"push"""" by sapphire""",,10000000.0,63647833.0,5.3647833,,,,,,,,4.0,"""Nominated for Six Oscars, Including Two Wins.""",16.0,"['Gabourey Sidibe', 'MoNique', 'Paula Patton', 'Mariah Carey', 'Lenny Kravitz']",['Lee Daniels'],['Geoffrey Fletcher'],['Lionsgate'],[''],['Ellis W. Carter'],['Lee Daniels'],95.82574442368539,21.125706783333335,21.3647833,7.999250695862709,0.0,9.82531371489898,18.326261688888888
84,,w30812,o5573,"""rachel, rachel""",1968,780000.0,3000000.0,2.8461538461538463,2068-08-26 00:00:00,8.0,3.0,239.0,35.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,,w31691,o9277,"""rich man, poor girl""",1938,240000.0,498000.0,1.075,2038-08-12 00:00:00,8.0,3.0,224.0,32.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,,w31698,o1849,"""rich, young and pretty""",1951,1528000.0,2999000.0,0.962696335078534,2051-07-09 00:00:00,7.0,3.0,190.0,28.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,,w31752,o14009,"""ride, vaquero!""",1953,1128000.0,3427000.0,2.0381205673758864,2053-07-17 00:00:00,7.0,3.0,198.0,28.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,,w32704,o10338,"""salome, where she danced""",1945,1159225.0,2598964.0,1.2419840841941814,2045-04-17 00:00:00,4.0,2.0,107.0,16.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,b10834,w33464,o15925,"""see no evil, hear no evil""",1989,18000000.0,46900000.0,1.6055555555555556,1989-05-12 00:00:00,5.0,2.0,132.0,19.0,0.0,,4.0,,0.0,"['Richard Pryor', 'Gene Wilder', 'Kevin Spacey']",[''],[''],['TriStar'],['Stewart Copeland'],['Victor J. Kemper'],['Marvin Worth'],26.143151638825273,0.0,0.0,11257.356624180373,0.6139689387843426,6.5127558524648945,5.224253972819594
90,b16826,w33689,o15926,"""sex, lies, and videotape""",1989,1200000.0,24700000.0,19.58333333333333,1989-08-04 00:00:00,8.0,3.0,216.0,31.0,0.0,,4.0,Nominated for One Oscar.,1.0,['James Spader'],['Steven Soderbergh'],['Steven Soderbergh'],['Miramax'],['Cliff Martinez'],['Walt Lloyd'],['Nick Wechsler'],18.77901664316239,7.286650068984013,5.363538740861973,16.83915618617964,2.7340668179757435,7.7834717974598915,5.854097317302218
91,,w34300,,"""silent night, deadly night part 2""",,100000.0,154323.0,0.54323,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,b11112,w34297,o3213,"""silent night, deadly night""",1984,1065000.0,2491460.0,1.339399061032864,1984-11-09 00:00:00,11.0,4.0,314.0,45.0,1.0,,4.0,,0.0,[''],[''],[''],['TriStar'],['Perry Botkin'],['Henning Schellerup'],"['Ira Richard Barmak', 'Scott J. Schneid', 'Dennis Whitehead']",0.0,0.0,0.0,11257.356624180373,1.339399061032864,1.339399061032864,4.018197183098592
93,,w34532,,"""sister, sister (1987 film)""",,4000000.0,743445.0,-0.81413875,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,b11175,w34570,o13615,"""six days, seven nights""",1998,70000000.0,164800000.0,1.3542857142857143,1998-06-12 00:00:00,6.0,2.0,163.0,23.0,0.0,,3.0,,0.0,"['Harrison Ford', 'David Schwimmer']",['Ivan Reitman'],[''],['Buena Vista'],['Randy Edelman'],['Michael Chapman'],"['Roger Birnbaum', 'Joe Medjuck', 'Ivan Reitman']",17.662514600421527,6.665360641597637,0.0,7.158891728638755,5.085436939189165,9.532635929169675,23.125904351087737
95,,w34881,o4963,"""smash-up, the story of a woman""",1947,1360286.0,2301555.0,0.6919640428556936,2047-03-01 00:00:00,3.0,1.0,60.0,8.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,,w34969,o21878,"""snoopy, come home""",1972,1000000.0,245073.0,-0.754927,1972-08-09 00:00:00,8.0,3.0,222.0,32.0,0.0,,7.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,,w35428,,"""south of heaven, west of hell """,,4000000.0,28149.0,-0.99296275,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,b11425,w35444,o2143,"""south park: bigger, longer & uncut""",1999,21000000.0,83137603.0,2.958933476190476,1999-06-30 00:00:00,6.0,2.0,181.0,26.0,1.0,,4.0,Nominated for One Oscar.,1.0,[''],['Trey Parker'],"['Pam Brady', 'Trey Parker', 'Matt Stone']",['Paramount'],['Marc Shaiman'],[''],['Scott Rudin'],0.0,2.0506974712301584,6.491498115709697,10058.271040349393,170591.72881923598,0.0,7.88463100645723
99,b11825,w36678,,"""suddenly, last summer """,1959,3000000.0,6375000.0,1.125,2059-12-22 00:00:00,12.0,4.0,356.0,51.0,0.0,,6.0,,0.0,"['Elizabeth Taylor', 'Katharine Hepburn', 'Montgomery Clift', 'Albert Dekker', 'Mercedes McCambridge', 'Gary Raymond']",['Joseph L. Mankiewicz'],"['Tennessee Williams', 'Gore Vidal']",['Columbia'],"['Malcolm Arnold', 'Buxton Orr']",['Jack Hildyard'],['Sam Spiegel'],35.60658699947395,1.1793380243506493,3.4097222222222223,50891.751764844994,5.720833333333333,4.595833333333333,5.5636779886779895
100,b11905,w36920,o16739,"""surfer, dude""",2008,6000000.0,52132.0,-0.9913113333333332,2008-09-05 00:00:00,9.0,3.0,249.0,35.0,1.0,,4.0,,0.0,"['Matthew McConaughey', 'Woody Harrelson']",[''],[''],['Anchor Bay Films'],['Blake Neely'],['Elliot Davis'],"['Gus Gustawes', 'Mark Gustawes', 'Matthew McConaughey']",16.688351374333706,0.0,0.0,-0.7638095886819922,0.48388132631578945,2.1612298835479264,-2.973934
101,b11990,w37171,o16742,"""synecdoche, new york""",2008,20000000.0,4393681.0,-0.78031595,2008-10-24 00:00:00,10.0,4.0,298.0,42.0,0.0,,4.0,,0.0,"['Philip Seymour Hoffman', 'Samantha Morton', 'Michelle Williams', 'Catherine Keener', 'Emily Watson', 'Dianne Wiest', 'Jennifer Jason Leigh', 'Hope Davis']",['Charlie Kaufman'],['Charlie Kaufman'],['Sony Classics'],['Jon Brion'],['Frederick Elmes'],"['Spike Jonze', 'Sidney Kimmel']",54.342637918295075,0.46354739999999994,5.5209294911381015,6.865590987752077,4.469614758895512,1.802627326062326,14.182965175983629
102,,w37423,,"""tarzan, the ape man (1959 film)""",,689000.0,1710000.0,1.481857764876633,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,b12085,w37424,,"""tarzan, the ape man (1981 film)""",1981,6500000.0,36565280.0,4.625427692307691,1981-07-24 00:00:00,7.0,3.0,205.0,29.0,0.0,,4.0,,0.0,[''],[''],[''],['MGM'],['Perry Botkin Jr.'],"['John Derek', 'Wolfgang Dickmann']",['Bo Derek'],0.0,0.0,0.0,7055.647545642367,3.7391844343891396,9.250855384615383,4.625427692307691
104,,w3128,o14043,"""the beast from 20,000 fathoms""",1953,210000.0,5000000.0,22.809523809523807,2053-06-13 00:00:00,6.0,2.0,164.0,23.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,b12691,w7281,o18419,"""the chronicles of narnia: the lion, the witch and the wardrobe""",2005,180000000.0,745013115.0,3.13896175,2005-12-09 00:00:00,12.0,4.0,343.0,49.0,0.0,,2.0,"""Nominated for Three Oscars, Including One Win.""",8.0,"['Tilda Swinton', 'James McAvoy', 'Jim Broadbent', 'Liam Neeson']",['Andrew Adamson'],"['Christopher Markus', 'Stephen McFeely']",['Buena Vista'],[''],['Donald McAlpine'],['Mark Johnson'],37.584912628144785,7.719138518055555,13.264620569778625,7.158891728638755,0.0,8.125837715662344,8.370346569569815
106,b13255,,,"""the good, the bad, the weird""",,10000000.0,44261209.0,3.4261209000000004,,,,,,,,4.0,,0.0,[''],[''],[''],['IFC'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,9.555824000229709,0.0,9.82531371489898,0.0
107,b13256,w15456,o18916,"""the goods: live hard, sell hard""",2009,10000000.0,15294910.0,0.5294909999999999,2009-08-14 00:00:00,8.0,3.0,226.0,32.0,0.0,,4.0,,0.0,"['Jeremy Piven', 'Ving Rhames', 'James Brolin', 'Ed Helms', 'Ken Jeong', 'Rob Riggle']",[''],[''],['Paramount Vantage'],['Lyle Workman'],['Daryn Okada'],"['Chris Henchy', 'Adam McKay']",20.47288857586457,0.0,0.0,8.636067826781753,2.286878199921745,1.6755488368865337,2.379082351146829
108,,w22774,o700,"""the long, hot summer""",1958,1500000.0,2853700.0,0.9024666666666666,2058-05-18 00:00:00,5.0,2.0,138.0,19.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,,w22775,,"""the long, long trailer""",,1534000.0,4985000.0,2.2496740547588003,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,,w29342,o9579,"""the phantom from 10,000 leagues""",1955,75000.0,400000.0,4.333333333333333,2055-12-01 00:00:00,12.0,4.0,335.0,48.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,b14356,w30341,o18471,"""the prize winner of defiance, ohio""",14-Oct,12000000.0,689028.0,-0.942581,2005-09-30 00:00:00,9.0,3.0,273.0,39.0,0.0,,3.0,,0.0,"['Julianne Moore', 'Woody Harrelson']",[''],[''],['DreamWorks'],['John Frizzell'],['Jonathan Freeman'],"['Jack Rapke', 'Steve Starkey', 'Robert Zemeckis']",13.932350578205682,0.0,0.0,10.622731436197943,0.5913303959175834,-0.6712905,6.962516596331351
112,,w32528,,"""the russians are coming, the russians are coming""",,3900000.0,21693114.0,4.562336923076924,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,,w42658,,"""the world, the flesh and the devil (1959 film)""",,1659000.0,1085000.0,-0.3459915611814346,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,b15198,w37992,,"""they shoot horses, don't they? """,1969,4860000.0,12600000.0,1.5925925925925926,1969-12-10 00:00:00,12.0,4.0,344.0,49.0,0.0,,,,0.0,"['Jane Fonda', 'Michael Sarrazin', 'Susannah York', 'Gig Young', 'Red Buttons', 'Bonnie Bedelia', 'Michael Conrad', 'Bruce Dern', 'Al Lewis']",['Sydney Pollack'],"['James Poe', 'Robert E. Thompson']",['Cinerama'],['Johnny Green'],['Philip H. Lathrop'],"['Robert Chartoff', 'Irwin Winkler']",36.544359376094725,15.6993949849357,3.185185185185185,1.7386281111771307,1.2820300627770658,3.3110134765432098,26.07501962582502
115,,w38807,,"""tom, dick and harry (1941 film)""",,806000.0,1628000.0,1.01985111662531,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,b16178,w40948,o16869,"""war, inc.""",2008,10000000.0,1296184.0,-0.8703815999999999,2008-05-23 00:00:00,5.0,2.0,144.0,20.0,1.0,,4.0,,0.0,"['John Cusack', 'Hilary Duff', 'Marisa Tomei', 'Joan Cusack', 'Dan Aykroyd', 'Ben Kingsley']",[''],[''],['First Look'],['David Robbins'],['Zoran Popovic'],"['John Cusack', 'Danny Lerner', 'Grace Loh', 'Les Weldon']",37.88210088447772,0.0,0.0,0.030198437430555544,9.964680764141415,-0.8703815999999999,2.079142596296297
117,b16274,w41247,o15102,"""welcome home, roxy carmichael""",1990,13000000.0,3989297.0,-0.693131,1990-10-12 00:00:00,10.0,4.0,285.0,40.0,1.0,,3.0,,0.0,['Winona Ryder'],['Jim Abrahams'],[''],['Paramount'],['Thomas Newman'],['Paul Elliott'],['Penney Finkelman Cox'],9.173425513885855,344543.44547745306,0.0,10058.271040349393,9.58257943791504,0.9097819166666667,-0.6147257291666667
118,,w41368,o18138,"""what did you do in the war, daddy?""",1966,7000000.0,2650000.0,-0.6214285714285714,2066-11-11 00:00:00,11.0,4.0,315.0,45.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,b16337,w41445,,"""what's up, doc? (1972 film)""",1972,4000000.0,66000000.0,15.5,1972-03-09 00:00:00,3.0,1.0,69.0,10.0,0.0,,7.0,,0.0,"['Barbra Streisand', 'Ryan ONeal', 'Madeline Kahn']",[''],['Robert Benton'],['Warner Bros.'],"['Artie Butler', '(uncredited)']",['Laszlo Kovacs'],['Peter Bogdanovich'],25.871316788826405,0.0,25.902653717682874,10192.334247628845,19.143010862999038,5.4383903659857324,7.259962269230769
120,b16689,w42857,o21796,"""yes, giorgio""",1982,19000000.0,2279543.0,-0.8800240526315789,1982-09-24 00:00:00,9.0,3.0,267.0,38.0,0.0,,2.0,Nominated for One Oscar.,1.0,[''],[''],[''],['MGM'],['John Williams'],['Fred J. Koenekamp'],['Peter Fetterman'],0.0,0.0,0.0,7055.647545642367,15.513175485657374,4.324809730936531,0.1199759473684211
121,b16727,w42950,o20613,"""you, me and dupree""",2006,54000000.0,130431368.0,1.4153957037037035,2006-07-14 00:00:00,7.0,3.0,195.0,28.0,0.0,,3.0,,0.0,"['Owen Wilson', 'Kate Hudson', 'Matt Dillon', 'Michael Douglas', 'Seth Rogen']","['Anthony Russo', 'Joe Russo']",[''],['Universal'],"['Rolfe Kent', 'Theodore Shapiro']",['Charles Minsky'],"['Mary Parent', 'Scott Stuber']",36.89188590557329,5.629109931067537,0.0,10.61034975822026,9.178532655568937,4.5790708884370055,9.48393517496573
122,,w43070,,"""yours, mine & ours (2005 film)""",,45000000.0,72000000.0,0.6,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,,w43069,,"""yours, mine and ours (1968 film)""",,2500000.0,25912624.0,9.3650496,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,b16754,,,"""yours, mine and ours""",,45000000.0,72028752.0,0.6006389333333333,,,,,,,,2.0,,0.0,"['Dennis Quaid', 'Rene Russo']",['Raja Gosnell'],[''],['Paramount'],['Christophe Beck'],['Ellis W. Carter'],['Robert Simonds'],12.82784507974163,3.410525589276696,0.0,10058.271040349393,8.169993830090558,9.82531371489898,1.7450267118003333
125,b16811,w43201,,"""zorro, the gay blade""",17-Jul,12600000.0,5100000.0,-0.5952380952380952,1981-07-17 00:00:00,7.0,3.0,198.0,28.0,0.0,,2.0,,0.0,"['George Hamilton', 'Lauren Hutton', 'Brenda Vaccaro']",['Peter Medak'],"['Hal Dresner', 'Greg Alt ', 'Don Moriarty ', 'Bob Randall ']",['Fox'],['Ian Fraser'],['John A. Alonzo '],"['C.O. Erickson', 'George Hamilton', 'Greg Alt ', 'Don Moriarty ']",4.24487229442042,-0.13333333333333333,-2.380952380952381,7.210996848464946,-0.5952380952380952,-0.5952380952380952,-2.380952380952381
126,,w38523,o6354,'til there was you,1997,10000000.0,3500000.0,-0.65,1997-05-30 00:00:00,5.0,2.0,150.0,21.0,1.0,,3.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,b10,,,(500) days of summer,,7500000.0,60722734.0,7.0963645333333325,,,,,,,,3.0,,0.0,"['Zooey Deschanel', 'Geoffrey Arend', 'Chloe Moretz', 'Clark Gregg', 'Minka Kelly']",['Marc Webb'],"['Scott Neustadter', 'Michael H. Weber']",['Fox Searchlight'],"['Mychael Danna', 'Rob Simonsen']",['Ellis W. Carter'],"['Mason Novick', 'Mark S. Waters']",24.067219920831906,3.0734288902001374,15.865830937142855,18.288519488317135,17.447140471400317,9.82531371489898,23.230864797026353
128,,w1148,o10995,...all the marbles,1981,9300000.0,6500000.0,-0.3010752688172043,1981-10-16 00:00:00,10.0,4.0,289.0,41.0,1.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,b13,w1605,,...and justice for all ,1979,4000000.0,33300000.0,7.325,1979-10-19 00:00:00,10.0,4.0,292.0,41.0,0.0,,4.0,Nominated for Two Oscars.,2.0,"['Craig T. Nelson', 'Al Pacino']",[''],['Barry Levinson'],['Columbia'],['Dave Grusin'],['Victor J. Kemper'],"['Norman Jewison', 'Patrick Palmer']",17.24198790173455,0.0,4.366567823292312,50891.751764844994,11.986011525086127,6.5127558524648945,26.86169374
130,b18,w111,,10,1979,7000000.0,74800000.0,9.685714285714283,1979-10-05 00:00:00,10.0,4.0,278.0,39.0,1.0,,4.0,Nominated for Two Oscars.,2.0,['Julie Andrews'],[''],[''],['Warner Bros.'],['Henry Mancini'],['Frank Stanley'],"['Blake Edwards', 'Tony Adams']",6.5964731764420454,0.0,0.0,10192.334247628845,4.440853728183858,5.657480773015872,8.39656632907268
131,b24,,,10 things i hate about you,,30000000.0,53478166.0,0.7826055333333334,1999-03-31 00:00:00,3.0,1.0,90.0,13.0,0.0,,3.0,,0.0,"['Julia Stiles', 'Heath Ledger']",[''],"['Karen McCullah Lutz', 'Kirsten Smith']",['Buena Vista'],[''],['Ellis W. Carter'],"['Jeffrey Chernov', 'Andrew Lazar']",29.211269444620665,0.0,5.207512989193863,7.158891728638755,0.0,9.82531371489898,13.182364645807208
132,b26,w121,o22362,10 to midnight,1983,4520000.0,7175592.0,0.5875203539823008,1983-03-11 00:00:00,3.0,1.0,70.0,10.0,0.0,,4.0,,0.0,"['Charles Bronson', 'Lisa Eilbacher', 'Andrew Stevens', 'Gene Davis']",['J. Lee Thompson'],[''],['MGM'],['Robert O. Ragland'],['Adam Greenberg'],"['Pancho Kohner', 'Lance Hool']",3.641021146285083,3.155226828233752,0.0,7055.647545642367,0.5875203539823008,12.746652671752106,0.9638838031389738
133,b38,w299,o10558,102 dalmatians,2000,85000000.0,183611771.0,1.1601384823529413,2000-11-22 00:00:00,11.0,4.0,327.0,47.0,1.0,,7.0,Nominated for One Oscar.,1.0,"['Glenn Close', 'Gerard Depardieu', 'Ioan Gruffudd']",['Kevin Lima'],[''],['Buena Vista'],['David Newman'],['Adrian Biddle'],['Edward S. Feldman'],38.15069432551542,2.1601384823529415,0.0,7.158891728638755,3.171730579511995,4.740053828503368,1.9569462149891068
134,b39,,,10th &amp; wolf,,8000000.0,143451.0,-0.982068625,,,,,,,,4.0,,0.0,"['James Marsden', 'Giovanni Ribisi', 'Brad Renfro', 'Piper Perabo', 'Dennis Hopper', 'Lesley Ann Warren', 'Val Kilmer']",[''],[''],['ThinkFilm'],['Aaron Zigman'],['Ellis W. Carter'],[''],83200.60435430231,0.0,0.0,6.5185424503030305,1.899123998839225,9.82531371489898,0.0
135,,w134,o18145,12 and holding,2005,,119195.0,0.0,2006-07-07 00:00:00,7.0,3.0,188.0,27.0,1.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,,w135,,12 angry men (1957 film),,340000.0,1000000.0,1.9411764705882355,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
